image_name,box_id,hbox,fbox,vbox,gender,age
khaliji_000073,107,"[1159, 569, 11, 13]",,,,
khaliji_000073,108,"[469, 574, 12, 14]",,,,
khaliji_000073,109,"[606, 575, 10, 11]",,,,
khaliji_000073,110,"[807, 575, 8, 9]",,,,
khaliji_000073,111,"[1033, 577, 12, 12]",,,,
khaliji_000073,112,"[1084, 573, 12, 13]",,,,
khaliji_000073,113,"[1240, 573, 12, 14]",,,,
khaliji_000073,114,"[171, 580, 11, 13]",,,,
khaliji_000073,115,"[1116, 581, 10, 12]",,,,
khaliji_000073,116,"[1151, 579, 12, 13]",,,,
khaliji_000073,117,"[1177, 579, 12, 13]",,,,
khaliji_000073,118,"[1285, 580, 12, 14]",,,,
khaliji_000073,119,"[1071, 586, 10, 13]",,,,
khaliji_000073,120,"[568, 592, 10, 11]",,,,
khaliji_000073,121,"[863, 595, 9, 10]",,,,
khaliji_000073,122,"[1215, 596, 13, 15]",,,,
khaliji_000073,123,"[948, 608, 10, 12]",,,,
khaliji_000073,124,"[1116, 612, 12, 14]",,,,
khaliji_000073,125,"[1224, 610, 13, 15]",,,,
khaliji_000073,126,"[1265, 611, 16, 17]",,,,
khaliji_000073,128,"[363, 620, 11, 12]",,,,
khaliji_000073,129,"[389, 618, 9, 10]",,,,
khaliji_000073,130,"[374, 622, 12, 13]",,,,
khaliji_000073,132,"[1165, 622, 12, 13]",,,,
khaliji_000073,134,"[308, 635, 12, 14]",,,,
khaliji_000073,131,"[520, 620, 14, 17]",,,M,
khaliji_000073,93,"[823, 553, 11, 12]",,,M,
khaliji_000073,88,"[693, 544, 10, 11]",,,F,
khaliji_000073,92,"[667, 552, 9, 9]",,,F,
khaliji_000073,99,"[752, 557, 10, 11]",,,F,
khaliji_000073,127,"[321, 620, 11, 13]",,,F,
khaliji_000073,65,"[997, 514, 9, 10]",,,M,
khaliji_000073,67,"[1165, 516, 9, 10]",,,M,
khaliji_000073,61,"[1179, 504, 9, 11]",,,M,
khaliji_000073,94,"[851, 550, 10, 12]",,,F,
khaliji_000073,135,"[431, 636, 12, 13]",,,,
khaliji_000073,138,"[1185, 633, 14, 16]",,,,
khaliji_000073,139,"[1249, 633, 15, 17]",,,,
khaliji_000073,140,"[369, 642, 11, 11]",,,,
khaliji_000073,141,"[333, 647, 12, 14]",,,,
khaliji_000073,142,"[615, 648, 12, 14]",,,,
khaliji_000073,144,"[1195, 648, 13, 16]",,,,
khaliji_000073,145,"[289, 656, 11, 12]",,,,
khaliji_000073,146,"[344, 653, 14, 15]",,,,
khaliji_000073,148,"[321, 666, 12, 12]",,,,
khaliji_000073,150,"[1244, 669, 10, 10]",,,,
khaliji_000073,151,"[230, 676, 10, 11]",,,,
khaliji_000073,152,"[239, 672, 13, 14]",,,,
khaliji_000073,153,"[345, 671, 13, 15]",,,,
khaliji_000073,155,"[1187, 670, 14, 16]",,,,
khaliji_000073,160,"[1207, 693, 10, 11]",,,,
khaliji_000073,163,"[249, 701, 16, 17]",,,,
khaliji_000073,173,"[184, 745, 13, 16]",,,,
khaliji_000073,179,"[6, 809, 24, 25]",,,,
khaliji_000059,0,"[1116, 116, 9, 10]",,,,
khaliji_000059,1,"[1118, 138, 5, 5]",,,,
khaliji_000059,2,"[909, 194, 4, 4]",,,,
khaliji_000059,3,"[819, 208, 5, 5]",,,,
khaliji_000059,4,"[856, 207, 5, 5]",,,,
khaliji_000059,5,"[783, 215, 6, 6]",,,,
khaliji_000059,6,"[765, 222, 6, 6]",,,,
khaliji_000059,7,"[749, 228, 6, 6]",,,,
khaliji_000059,8,"[811, 246, 6, 7]",,,,
khaliji_000059,9,"[871, 252, 7, 8]",,,,
khaliji_000059,10,"[704, 257, 9, 11]",,,,
khaliji_000059,11,"[832, 258, 7, 8]",,,,
khaliji_000059,12,"[943, 258, 8, 9]",,,,
khaliji_000059,13,"[616, 261, 9, 11]",,,,
khaliji_000059,14,"[716, 263, 8, 10]",,,,
khaliji_000059,15,"[738, 259, 9, 10]",,,,
khaliji_000059,16,"[755, 265, 8, 8]",,,,
khaliji_000059,17,"[812, 264, 7, 8]",,,,
khaliji_000059,18,"[905, 262, 8, 10]",,,,
khaliji_000059,19,"[926, 265, 7, 7]",,,,
khaliji_000059,20,"[831, 269, 9, 9]",,,,
khaliji_000059,21,"[793, 272, 8, 10]",,,,
khaliji_000059,22,"[818, 275, 9, 11]",,,,
khaliji_000059,23,"[890, 277, 8, 9]",,,,
khaliji_000059,24,"[906, 277, 7, 8]",,,,
khaliji_000059,25,"[636, 283, 9, 10]",,,,
khaliji_000059,26,"[668, 281, 7, 9]",,,,
khaliji_000059,27,"[927, 287, 9, 10]",,,,
khaliji_000059,28,"[1031, 285, 9, 10]",,,,
khaliji_000059,29,"[792, 292, 9, 9]",,,,
khaliji_000059,30,"[830, 294, 9, 11]",,,,
khaliji_000059,31,"[911, 299, 9, 10]",,,,
khaliji_000073,137,"[924, 635, 14, 16]",,,F,
khaliji_000073,175,"[638, 752, 15, 17]",,,F,
khaliji_000073,159,"[855, 688, 16, 17]",,,F,
khaliji_000073,162,"[824, 693, 16, 19]",,,F,
khaliji_000073,143,"[754, 647, 14, 17]",,,F,
khaliji_000073,166,"[618, 706, 19, 21]",,,F,
khaliji_000073,147,"[733, 657, 14, 17]",,,M,
khaliji_000073,161,"[712, 692, 16, 20]",,,M,
khaliji_000073,169,"[713, 727, 17, 19]",,,M,
khaliji_000073,157,"[373, 681, 17, 20]",,,M,
khaliji_000073,172,"[111, 744, 19, 21]",,,F,
khaliji_000073,176,"[435, 764, 17, 19]",,,F,
khaliji_000073,178,"[449, 801, 24, 27]",,,F,
khaliji_000073,154,"[1100, 670, 18, 20]",,,F,
khaliji_000073,149,"[1033, 665, 17, 19]",,,M,
khaliji_000073,168,"[308, 728, 14, 15]",,,F,
khaliji_000073,177,"[365, 773, 19, 25]",,,M,
khaliji_000073,171,"[385, 734, 14, 16]",,,F,
khaliji_000073,164,"[443, 703, 14, 16]",,,M,
khaliji_000073,158,"[444, 692, 14, 16]",,,,
khaliji_000073,174,"[168, 749, 19, 21]",,,F,
khaliji_000073,167,"[228, 712, 14, 17]",,,M,
khaliji_000073,165,"[159, 707, 16, 18]",,,M,
khaliji_000059,35,"[894, 305, 9, 10]",,,,
khaliji_000059,36,"[929, 316, 9, 11]",,,,
khaliji_000059,37,"[961, 316, 10, 11]",,,,
khaliji_000059,38,"[1203, 315, 11, 12]",,,,
khaliji_000059,39,"[885, 332, 10, 11]",,,,
khaliji_000059,40,"[931, 330, 10, 11]",,,,
khaliji_000059,41,"[982, 337, 10, 12]",,,,
khaliji_000059,42,"[666, 342, 8, 10]",,,,
khaliji_000059,43,"[856, 343, 8, 9]",,,,
khaliji_000059,44,"[899, 343, 13, 14]",,,,
khaliji_000059,45,"[934, 343, 12, 14]",,,,
khaliji_000059,46,"[1083, 346, 6, 7]",,,,
khaliji_000059,48,"[979, 353, 11, 12]",,,,
khaliji_000059,51,"[584, 378, 9, 10]",,,,
khaliji_000059,52,"[678, 371, 12, 15]",,,,
khaliji_000059,56,"[923, 397, 13, 17]",,,,
khaliji_000059,57,"[600, 406, 7, 7]",,,,
khaliji_000059,58,"[873, 402, 16, 19]",,,,
khaliji_000059,59,"[968, 407, 12, 14]",,,,
khaliji_000059,63,"[972, 417, 13, 15]",,,,
khaliji_000059,68,"[966, 431, 14, 16]",,,,
khaliji_000059,69,"[1016, 430, 15, 16]",,,,
khaliji_000059,70,"[1207, 428, 12, 13]",,,,
khaliji_000059,71,"[489, 437, 11, 12]",,,,
khaliji_000059,72,"[1109, 438, 11, 12]",,,,
khaliji_000059,73,"[942, 441, 14, 16]",,,,
khaliji_000059,74,"[955, 441, 14, 16]",,,,
khaliji_000059,75,"[880, 445, 14, 17]",,,,
khaliji_000059,76,"[930, 450, 12, 14]",,,,
khaliji_000059,78,"[941, 455, 14, 17]",,,,
khaliji_000059,80,"[896, 462, 15, 17]",,,,
khaliji_000059,81,"[1269, 458, 15, 18]",,,,
khaliji_000059,82,"[1053, 464, 19, 21]",,,,
khaliji_000059,83,"[1072, 474, 14, 16]",,,,
khaliji_000059,84,"[1224, 470, 17, 19]",,,,
khaliji_000059,87,"[858, 496, 15, 18]",,,,
khaliji_000059,88,"[1175, 503, 16, 20]",,,,
khaliji_000059,92,"[1134, 516, 19, 21]",,,,
khaliji_000059,96,"[1253, 528, 20, 23]",,,,
khaliji_000059,101,"[870, 542, 16, 18]",,,,
khaliji_000059,104,"[571, 551, 22, 26]",,,M,
khaliji_000059,94,"[605, 522, 20, 28]",,,M,
khaliji_000059,93,"[622, 518, 19, 23]",,,M,
khaliji_000059,97,"[679, 531, 19, 23]",,,M,
khaliji_000059,47,"[706, 357, 10, 13]",,,F,
khaliji_000059,54,"[741, 393, 12, 14]",,,F,
khaliji_000059,55,"[770, 395, 12, 13]",,,F,
khaliji_000059,66,"[707, 419, 15, 17]",,,F,
khaliji_000059,98,"[730, 530, 21, 23]",,,F,
khaliji_000059,99,"[823, 529, 23, 26]",,,M,
khaliji_000059,105,"[881, 556, 23, 24]",,,F,
khaliji_000059,95,"[906, 529, 19, 22]",,,M,
khaliji_000059,103,"[1115, 545, 22, 25]",,,M,
khaliji_000059,102,"[1028, 539, 16, 18]",,,M,
khaliji_000059,106,"[1021, 557, 21, 23]",,,M,
khaliji_000059,85,"[1056, 477, 17, 18]",,,M,
khaliji_000059,90,"[1184, 509, 20, 23]",,,F,
khaliji_000059,91,"[1210, 511, 16, 17]",,,F,
khaliji_000059,89,"[1248, 502, 16, 20]",,,M,
khaliji_000059,79,"[1250, 457, 15, 15]",,,M,
khaliji_000059,64,"[1223, 414, 13, 15]",,,M,
khaliji_000059,77,"[1118, 447, 14, 17]",,,M,
khaliji_000059,62,"[1125, 413, 14, 16]",,,F,
khaliji_000059,61,"[1055, 408, 12, 15]",,,F,
khaliji_000059,53,"[644, 385, 15, 19]",,,M,
khaliji_000059,50,"[759, 361, 13, 16]",,,M,
khaliji_000059,49,"[737, 362, 11, 13]",,,F,
khaliji_000059,60,"[530, 411, 15, 17]",,,M,
khaliji_000059,65,"[543, 420, 14, 15]",,,M,
khaliji_000059,34,"[817, 305, 11, 12]",,,F,
khaliji_000059,33,"[779, 304, 9, 10]",,,M,
khaliji_000059,32,"[760, 303, 9, 10]",,,F,
khaliji_000059,111,"[1275, 608, 19, 22]",,,,
khaliji_000059,112,"[816, 612, 22, 27]",,,,
khaliji_000084,1,"[14, 66, 4, 4]",,,,
khaliji_000084,4,"[51, 68, 7, 8]",,,,
khaliji_000001,3,"[373, 425, 21, 22]",,,,
khaliji_000001,4,"[61, 455, 17, 18]",,,,
khaliji_000034,8,"[543, 177, 39, 47]",,,,
khaliji_000034,9,"[410, 236, 21, 26]",,,,
khaliji_000098,0,"[359, 195, 5, 6]",,,,
khaliji_000098,1,"[368, 197, 5, 6]",,,,
khaliji_000098,2,"[398, 202, 5, 6]",,,,
khaliji_000098,3,"[354, 345, 8, 9]",,,,
khaliji_000098,4,"[670, 343, 7, 8]",,,,
khaliji_000098,5,"[683, 342, 13, 15]",,,,
khaliji_000098,6,"[234, 347, 11, 14]",,,,
khaliji_000098,7,"[444, 346, 9, 10]",,,,
khaliji_000098,8,"[559, 348, 8, 10]",,,,
khaliji_000098,9,"[582, 346, 11, 13]",,,,
khaliji_000098,10,"[266, 347, 16, 20]",,,,
khaliji_000098,11,"[297, 350, 12, 15]",,,,
khaliji_000098,12,"[381, 350, 9, 12]",,,,
khaliji_000098,13,"[396, 350, 10, 11]",,,,
khaliji_000098,15,"[540, 348, 15, 16]",,,,
khaliji_000098,20,"[434, 356, 14, 19]",,,,
khaliji_000098,21,"[454, 356, 12, 15]",,,,
khaliji_000098,23,"[576, 358, 13, 12]",,,,
khaliji_000098,25,"[619, 355, 14, 17]",,,,
khaliji_000098,27,"[648, 352, 20, 23]",,,,
khaliji_000098,29,"[172, 364, 17, 20]",,,,
khaliji_000098,34,"[512, 368, 15, 16]",,,,
khaliji_000059,117,"[1118, 701, 24, 27]",,,F,
khaliji_000059,116,"[991, 696, 28, 33]",,,F,
khaliji_000059,115,"[1129, 674, 24, 26]",,,F,
khaliji_000059,114,"[846, 671, 23, 25]",,,M,
khaliji_000059,118,"[805, 732, 25, 29]",,,M,
khaliji_000059,110,"[1225, 605, 25, 28]",,,M,
khaliji_000059,113,"[819, 626, 20, 25]",,,M,
khaliji_000059,108,"[1172, 575, 23, 24]",,,F,
khaliji_000059,119,"[1177, 821, 33, 35]",,,M,
khaliji_000098,38,"[234, 362, 35, 46]",,,M,
khaliji_000098,36,"[698, 363, 22, 27]",,,M,
khaliji_000098,16,"[730, 346, 15, 22]",,,M,
khaliji_000098,26,"[632, 350, 27, 31]",,,M,
khaliji_000098,37,"[52, 367, 20, 24]",,,M,
khaliji_000098,18,"[136, 353, 19, 22]",,,M,
khaliji_000098,31,"[205, 367, 16, 21]",,,M,
khaliji_000098,39,"[276, 373, 16, 20]",,,M,
khaliji_000098,32,"[291, 365, 16, 22]",,,M,
khaliji_000098,17,"[326, 350, 17, 19]",,,M,
khaliji_000098,33,"[444, 366, 16, 20]",,,F,
khaliji_000098,28,"[359, 359, 13, 16]",,,F,
khaliji_000098,30,"[369, 362, 16, 23]",,,M,
khaliji_000098,40,"[398, 375, 21, 27]",,,F,
khaliji_000098,35,"[534, 362, 26, 27]",,,M,
khaliji_000098,19,"[423, 355, 13, 17]",,,M,
khaliji_000098,14,"[489, 350, 12, 15]",,,M,
khaliji_000098,22,"[497, 356, 13, 16]",,,M,
khaliji_000098,24,"[594, 356, 16, 18]",,,F,
khaliji_000034,2,"[90, 40, 35, 40]",,,F,
khaliji_000034,4,"[280, 38, 53, 60]",,,F,
khaliji_000034,3,"[412, 36, 38, 47]",,,F,
khaliji_000034,1,"[546, 27, 39, 46]",,,M,
khaliji_000034,5,"[456, 155, 40, 54]",,,M,
khaliji_000034,6,"[534, 165, 43, 51]",,,M,
khaliji_000034,7,"[602, 170, 43, 56]",,,M,
khaliji_000001,1,"[387, 409, 26, 31]",,,M,
khaliji_000001,2,"[291, 430, 12, 14]",,,M,
khaliji_000001,0,"[949, 199, 72, 86]",,,M,
khaliji_000084,2,"[37, 60, 11, 16]",,,M,
khaliji_000084,0,"[68, 54, 14, 18]",,,M,
khaliji_000084,3,"[108, 62, 11, 14]",,,M,
khaliji_000084,5,"[141, 66, 9, 11]",,,M,
khaliji_000084,6,"[158, 80, 6, 7]",,,M,
khaliji_000098,41,"[428, 377, 19, 22]",,,,
khaliji_000098,50,"[170, 406, 18, 20]",,,,
khaliji_000098,56,"[488, 437, 30, 29]",,,,
khaliji_000098,57,"[771, 437, 27, 61]",,,,
khaliji_000080,0,"[230, 27, 22, 25]",,,,
khaliji_000080,6,"[184, 54, 6, 7]",,,,
khaliji_000080,8,"[158, 55, 7, 8]",,,,
khaliji_000080,10,"[132, 60, 4, 4]",,,,
khaliji_000080,11,"[110, 60, 6, 7]",,,,
khaliji_000080,12,"[72, 61, 8, 9]",,,,
khaliji_000081,1,"[220, 16, 5, 6]",,,,
khaliji_000081,4,"[240, 18, 7, 7]",,,,
khaliji_000081,5,"[228, 21, 4, 5]",,,,
khaliji_000081,10,"[124, 108, 7, 8]",,,,
khaliji_000052,1,"[245, 41, 6, 7]",,,,
khaliji_000052,2,"[322, 40, 7, 8]",,,,
khaliji_000052,5,"[336, 42, 9, 11]",,,,
khaliji_000052,7,"[160, 45, 8, 10]",,,,
khaliji_000052,8,"[179, 44, 10, 11]",,,,
khaliji_000052,9,"[197, 45, 11, 10]",,,,
khaliji_000052,10,"[224, 46, 8, 9]",,,,
khaliji_000052,11,"[81, 49, 4, 5]",,,,
khaliji_000052,14,"[186, 49, 12, 13]",,,,
khaliji_000052,17,"[315, 53, 11, 12]",,,,
khaliji_000052,18,"[381, 54, 7, 13]",,,,
khaliji_000098,52,"[400, 405, 41, 55]",,,M,
khaliji_000098,45,"[48, 379, 25, 31]",,,M,
khaliji_000098,53,"[41, 418, 35, 41]",,,F,
khaliji_000098,55,"[0, 421, 37, 53]",,,F,
khaliji_000098,47,"[128, 385, 24, 33]",,,F,
khaliji_000098,54,"[479, 418, 32, 41]",,,F,
khaliji_000098,46,"[488, 382, 25, 28]",,,F,
khaliji_000098,42,"[607, 373, 30, 32]",,,M,
khaliji_000098,44,"[712, 374, 27, 35]",,,F,
khaliji_000098,48,"[749, 386, 25, 29]",,,F,
khaliji_000098,49,"[580, 397, 29, 32]",,,F,
khaliji_000098,51,"[59, 408, 31, 39]",,,F,
khaliji_000026,1,"[132, 70, 79, 95]",,,M,
khaliji_000026,2,"[480, 75, 69, 87]",,,M,
khaliji_000026,0,"[421, 38, 35, 43]",,,M,
khaliji_000081,0,"[42, 11, 12, 15]",,,M,
khaliji_000081,2,"[14, 14, 11, 13]",,,M,
khaliji_000081,8,"[119, 25, 14, 19]",,,M,
khaliji_000081,9,"[163, 27, 16, 21]",,,M,
khaliji_000081,3,"[200, 17, 5, 5]",,,M,
khaliji_000081,7,"[246, 25, 6, 7]",,,F,
khaliji_000052,20,"[192, 52, 22, 24]",,,F,
khaliji_000052,21,"[120, 58, 21, 25]",,,F,
khaliji_000052,19,"[173, 56, 11, 13]",,,F,
khaliji_000052,15,"[148, 51, 12, 13]",,,F,
khaliji_000052,12,"[278, 45, 14, 15]",,,M,
khaliji_000052,0,"[234, 40, 9, 10]",,,M,
khaliji_000052,3,"[259, 41, 9, 9]",,,M,
khaliji_000052,13,"[303, 42, 16, 19]",,,M,
khaliji_000052,16,"[353, 50, 12, 14]",,,F,
khaliji_000052,6,"[362, 41, 12, 12]",,,M,
khaliji_000080,7,"[208, 51, 11, 15]",,,M,
khaliji_000052,4,"[330, 40, 10, 12]",,,,
khaliji_000080,13,"[272, 72, 11, 12]",,,F,
khaliji_000080,2,"[85, 45, 14, 17]",,,F,
khaliji_000080,1,"[48, 37, 16, 19]",,,M,
khaliji_000080,5,"[148, 49, 9, 10]",,,M,
khaliji_000080,9,"[165, 55, 7, 9]",,,M,
khaliji_000080,4,"[192, 48, 9, 10]",,,M,
khaliji_000056,3,"[99, 51, 29, 38]",,,F,
khaliji_000056,2,"[83, 56, 24, 27]",,,M,
khaliji_000056,9,"[174, 82, 21, 24]",,,F,
khaliji_000056,8,"[166, 73, 17, 19]",,,F,
khaliji_000056,6,"[235, 53, 34, 41]",,,F,
khaliji_000056,7,"[298, 70, 18, 21]",,,F,
khaliji_000056,4,"[374, 53, 26, 32]",,,F,
khaliji_000056,1,"[500, 42, 32, 33]",,,M,
khaliji_000056,0,"[384, 40, 19, 22]",,,M,
khaliji_000056,5,"[460, 61, 15, 17]",,,M,
khaliji_000052,22,"[209, 63, 14, 18]",,,,
khaliji_000112,4,"[252, 208, 5, 5]",,,,
khaliji_000112,5,"[259, 213, 5, 5]",,,,
khaliji_000112,6,"[438, 211, 5, 6]",,,,
khaliji_000112,7,"[554, 216, 4, 5]",,,,
khaliji_000112,8,"[196, 221, 5, 5]",,,,
khaliji_000136,4,"[1376, 673, 27, 27]",,,,
khaliji_000097,7,"[513, 464, 16, 19]",,,,
khaliji_000097,9,"[691, 470, 11, 12]",,,,
khaliji_000106,0,"[275, 153, 4, 4]",,,,
khaliji_000106,1,"[540, 156, 4, 4]",,,,
khaliji_000106,2,"[305, 165, 4, 4]",,,,
khaliji_000106,3,"[384, 162, 5, 5]",,,,
khaliji_000106,4,"[398, 167, 5, 5]",,,,
khaliji_000106,5,"[349, 170, 6, 6]",,,,
khaliji_000106,6,"[300, 174, 5, 6]",,,,
khaliji_000106,7,"[416, 173, 5, 6]",,,,
khaliji_000106,8,"[553, 172, 6, 6]",,,,
khaliji_000106,9,"[247, 178, 5, 6]",,,,
khaliji_000106,10,"[366, 176, 5, 6]",,,,
khaliji_000106,11,"[349, 181, 5, 5]",,,,
khaliji_000106,12,"[360, 182, 5, 6]",,,,
khaliji_000106,13,"[392, 180, 6, 7]",,,,
khaliji_000106,14,"[451, 181, 6, 6]",,,,
khaliji_000106,15,"[553, 182, 5, 5]",,,,
khaliji_000106,16,"[215, 182, 7, 8]",,,,
khaliji_000106,17,"[279, 185, 6, 6]",,,,
khaliji_000106,18,"[335, 183, 6, 7]",,,,
khaliji_000106,19,"[412, 183, 6, 7]",,,,
khaliji_000106,20,"[429, 183, 6, 7]",,,,
khaliji_000106,21,"[503, 183, 6, 6]",,,,
khaliji_000106,23,"[240, 189, 6, 6]",,,,
khaliji_000106,24,"[374, 187, 5, 6]",,,,
khaliji_000106,25,"[380, 186, 6, 7]",,,,
khaliji_000106,26,"[397, 187, 7, 8]",,,,
khaliji_000106,27,"[447, 186, 6, 7]",,,,
khaliji_000106,28,"[317, 191, 6, 6]",,,,
khaliji_000106,29,"[328, 192, 6, 7]",,,,
khaliji_000106,30,"[461, 191, 7, 7]",,,,
khaliji_000106,31,"[249, 196, 4, 5]",,,,
khaliji_000106,32,"[292, 196, 6, 7]",,,,
khaliji_000106,33,"[186, 195, 9, 10]",,,,
khaliji_000106,34,"[418, 198, 8, 9]",,,,
khaliji_000136,0,"[807, 254, 130, 195]",,,M,
khaliji_000136,3,"[1446, 606, 57, 84]",,,M,
khaliji_000136,2,"[1482, 590, 85, 109]",,,F,
khaliji_000013,7,"[44, 173, 57, 63]",,,F,
khaliji_000013,8,"[138, 185, 37, 50]",,,F,
khaliji_000013,3,"[110, 92, 31, 37]",,,M,
khaliji_000013,4,"[197, 99, 43, 56]",,,M,
khaliji_000013,5,"[294, 120, 33, 38]",,,M,
khaliji_000013,2,"[353, 79, 47, 56]",,,M,
khaliji_000013,0,"[404, 67, 56, 68]",,,M,
khaliji_000013,1,"[563, 78, 36, 53]",,,M,
khaliji_000097,15,"[323, 473, 56, 56]",,,F,
khaliji_000097,16,"[544, 484, 38, 45]",,,F,
khaliji_000097,10,"[717, 458, 32, 35]",,,F,
khaliji_000097,14,"[517, 481, 22, 30]",,,M,
khaliji_000097,5,"[701, 451, 30, 37]",,,M,
khaliji_000097,17,"[741, 600, 40, 50]",,,M,
khaliji_000097,2,"[550, 456, 21, 26]",,,M,
khaliji_000097,3,"[601, 454, 23, 29]",,,M,
khaliji_000097,8,"[619, 460, 21, 26]",,,M,
khaliji_000097,4,"[673, 462, 10, 11]",,,M,
khaliji_000097,6,"[774, 452, 23, 29]",,,M,
khaliji_000097,11,"[823, 459, 22, 27]",,,M,
khaliji_000097,0,"[847, 453, 17, 19]",,,M,
khaliji_000097,1,"[904, 451, 15, 17]",,,M,
khaliji_000097,13,"[1132, 476, 15, 18]",,,M,
khaliji_000097,12,"[1166, 470, 15, 18]",,,M,
khaliji_000106,35,"[461, 197, 7, 7]",,,F,
khaliji_000106,22,"[208, 187, 6, 6]",,,F,
khaliji_000112,0,"[296, 126, 40, 46]",,,F,
khaliji_000112,1,"[491, 151, 31, 33]",,,F,
khaliji_000112,2,"[220, 196, 8, 9]",,,M,
khaliji_000106,41,"[328, 212, 6, 6]",,,,
khaliji_000106,52,"[249, 242, 10, 11]",,,,
khaliji_000106,57,"[59, 247, 10, 12]",,,,
khaliji_000106,69,"[579, 277, 9, 9]",,,,
khaliji_000106,72,"[102, 284, 16, 17]",,,,
khaliji_000106,79,"[438, 303, 11, 12]",,,,
khaliji_000106,84,"[497, 309, 12, 15]",,,,
khaliji_000106,99,"[338, 378, 15, 17]",,,,
khaliji_000015,0,"[487, 118, 66, 90]",,,M,
khaliji_000015,1,"[574, 124, 70, 90]",,,M,
khaliji_000106,89,"[57, 334, 20, 21]",,,F,
khaliji_000106,102,"[89, 410, 21, 22]",,,F,
khaliji_000106,82,"[110, 310, 14, 14]",,,F,
khaliji_000106,78,"[127, 301, 15, 17]",,,F,
khaliji_000106,75,"[78, 295, 15, 16]",,,F,
khaliji_000106,76,"[161, 295, 15, 18]",,,M,
khaliji_000106,65,"[184, 268, 12, 13]",,,F,
khaliji_000106,64,"[181, 260, 11, 14]",,,F,
khaliji_000106,54,"[207, 246, 11, 12]",,,M,
khaliji_000106,66,"[90, 271, 12, 14]",,,M,
khaliji_000106,101,"[6, 393, 23, 23]",,,M,
khaliji_000106,103,"[154, 447, 21, 23]",,,M,
khaliji_000106,98,"[269, 370, 32, 35]",,,M,
khaliji_000106,97,"[310, 368, 25, 32]",,,M,
khaliji_000106,86,"[317, 318, 14, 17]",,,F,
khaliji_000106,73,"[269, 287, 13, 15]",,,M,
khaliji_000106,96,"[379, 372, 16, 19]",,,F,
khaliji_000106,90,"[365, 335, 14, 19]",,,M,
khaliji_000106,56,"[348, 244, 9, 11]",,,M,
khaliji_000106,74,"[423, 291, 13, 14]",,,M,
khaliji_000106,59,"[399, 251, 10, 11]",,,M,
khaliji_000106,93,"[456, 351, 22, 24]",,,M,
khaliji_000106,92,"[498, 350, 18, 20]",,,M,
khaliji_000106,94,"[542, 354, 27, 31]",,,M,
khaliji_000106,87,"[545, 328, 14, 18]",,,M,
khaliji_000106,71,"[524, 282, 13, 16]",,,M,
khaliji_000106,85,"[486, 314, 13, 14]",,,M,
khaliji_000106,77,"[451, 299, 13, 14]",,,F,
khaliji_000106,100,"[573, 373, 42, 49]",,,F,
khaliji_000106,95,"[705, 333, 66, 74]",,,F,
khaliji_000106,88,"[674, 331, 16, 18]",,,F,
khaliji_000106,91,"[646, 340, 15, 18]",,,F,
khaliji_000106,80,"[667, 303, 14, 16]",,,M,
khaliji_000106,104,"[608, 470, 63, 59]",,,M,
khaliji_000106,60,"[508, 254, 11, 13]",,,M,
khaliji_000106,49,"[498, 233, 10, 12]",,,M,
khaliji_000106,68,"[459, 276, 11, 13]",,,F,
khaliji_000106,61,"[452, 258, 9, 11]",,,F,
khaliji_000106,67,"[435, 275, 8, 9]",,,F,
khaliji_000106,62,"[470, 260, 10, 11]",,,F,
khaliji_000106,47,"[478, 221, 8, 10]",,,F,
khaliji_000106,39,"[503, 205, 6, 7]",,,M,
khaliji_000106,53,"[570, 243, 8, 9]",,,F,
khaliji_000106,37,"[309, 203, 8, 9]",,,M,
khaliji_000106,51,"[165, 241, 10, 13]",,,M,
khaliji_000106,70,"[134, 279, 12, 14]",,,F,
khaliji_000106,63,"[104, 261, 11, 14]",,,M,
khaliji_000106,36,"[270, 204, 7, 8]",,,M,
khaliji_000106,50,"[200, 239, 9, 10]",,,M,
khaliji_000106,55,"[273, 245, 10, 11]",,,F,
khaliji_000106,81,"[306, 305, 12, 16]",,,F,
khaliji_000106,58,"[245, 248, 11, 12]",,,M,
khaliji_000106,48,"[342, 225, 6, 6]",,,F,
khaliji_000106,45,"[334, 214, 7, 8]",,,F,
khaliji_000106,38,"[387, 204, 6, 7]",,,F,
khaliji_000106,42,"[414, 213, 7, 7]",,,F,
khaliji_000106,46,"[421, 214, 7, 7]",,,F,
khaliji_000106,43,"[485, 211, 7, 8]",,,M,
khaliji_000027,2,"[63, 67, 43, 54]",,,M,
khaliji_000027,3,"[471, 75, 40, 48]",,,M,
khaliji_000027,1,"[629, 65, 40, 47]",,,M,
khaliji_000027,0,"[756, 45, 42, 58]",,,M,
khaliji_000055,0,"[81, 58, 14, 15]",,,,
khaliji_000055,2,"[455, 60, 10, 13]",,,,
khaliji_000055,8,"[509, 69, 9, 10]",,,,
khaliji_000055,10,"[303, 78, 11, 11]",,,,
khaliji_000055,12,"[431, 93, 22, 24]",,,,
khaliji_000000,3,"[70, 217, 7, 8]",,,,
khaliji_000000,4,"[288, 224, 4, 4]",,,,
khaliji_000000,5,"[298, 223, 4, 4]",,,,
khaliji_000000,6,"[248, 226, 8, 9]",,,,
khaliji_000000,7,"[71, 231, 5, 5]",,,,
khaliji_000005,0,"[287, 128, 17, 23]",,,,
khaliji_000109,12,"[1772, 1846, 204, 212]",,,,
